"","x"
"6434","US"
"6435","US"
"6436","US"
"6437","US"
"6438","US"
"6439","US"
"6440","US"
"6441","US"
"6442","US"
"6443","US"
"6444","US"
"6445","US"
"6446","US"
"6447","US"
"6448","US"
"6449","US"
"6450","US"
"6451","US"
"6452","US"
"6453","US"
"6454","US"
"6455","US"
"6456","US"
"6457","US"
"6458","US"
"6459","US"
"6460","US"
"6461","US"
"6462","US"
"6463","US"
"6464","US"
"6465","US"
"6466","US"
"6467","US"
"6468","US"
"6469","US"
"6470","US"
"6471","US"
"6472","US"
"6473","US"
"6474","US"
"6475","US"
"6476","US"
"6477","US"
"6478","US"
"6479","US"
"6480","US"
"6481","AU"
"6482","US"
"6483","US"
"6484","US"
"6485","US"
"6486","US"
"6487","US"
"6488","US"
"6489","US"
"6490","US"
"6491","US"
"6492","US"
"6493","US"
"6494","US"
"6495","US"
"6496","US"
"6497","US"
"6498","US"
"6499","AU"
"6500","US"
"6501","US"
"6502","US"
"6503","US"
"6504","US"
"6505","US"
"6506","US"
"6507","US"
"6508","US"
"6509","US"
"6510","US"
"6511","US"
"6512","US"
"6513","US"
"6514","US"
"6515","US"
"6516","US"
"6517","US"
"6518","US"
"6519","US"
"6520","US"
"6521","US"
"6522","US"
"6523","US"
"6524","US"
"6525","US"
"6526","US"
"6527","US"
"6528","US"
"6529","US"
"6530","US"
"6531","US"
"6532","US"
"6533","US"
"6534","US"
"6535","US"
"6536","US"
"6537","US"
"6538","US"
"6539","US"
"6540","US"
"6541","US"
"6542","US"
"6543","US"
"6544","US"
"6545","US"
"6546","US"
"6547","US"
"6548","US"
"6549","US"
"6550","US"
"6551","US"
"6552","US"
"6553","US"
"6554","US"
"6555","US"
"6556","US"
"6557","US"
"6558","US"
"6559","US"
"6560","US"
"6561","US"
"6562","US"
"6563","US"
"6564","US"
"6565","US"
"6566","US"
"6567","US"
"6568","US"
"6569","US"
"6570","US"
"6571","US"
"6572","US"
"6573","US"
"6574","US"
"6575","US"
"6576","US"
"6577","US"
"6578","US"
"6579","US"
"6580","US"
"6581","US"
"6582","US"
"6583","US"
"6584","US"
"6585","US"
"6586","US"
"6587","US"
"6588","US"
"6589","US"
"6590","US"
"6591","US"
"6592","US"
"6593","US"
"6594","US"
"6595","US"
"6596","US"
"6597","US"
"6598","US"
"6599","US"
"6600","US"
"6601","US"
"6602","US"
"6603","US"
"6604","US"
"6605","US"
"6606","US"
"6607","US"
"6608","US"
"6609","US"
"6610","US"
"6611","US"
"6612","US"
"6613","US"
"6614","US"
"6615","US"
"6616","US"
"6617","US"
"6618","US"
"6619","US"
"6620","US"
"6621","US"
"6622","US"
"6623","US"
"6624","US"
"6625","US"
"6626","US"
"6627","US"
"6628","US"
"6629","US"
"6630","US"
"6631","US"
"6632","US"
"6633","US"
"6634","US"
"6635","US"
"6636","US"
"6637","US"
"6638","US"
"6639","US"
"6640","US"
"6641","US"
"6642","US"
"6643","US"
"6644","US"
"6645","US"
"6646","US"
"6647","US"
"6648","US"
"6649","US"
"6650","US"
"6651","US"
"6652","US"
"6653","US"
"6654","US"
"6655","US"
"6656","US"
"6657","US"
"6658","US"
"6659","US"
"6660","US"
"6661","US"
"6662","US"
"6663","US"
"6664","US"
"6665","US"
"6666","US"
"6667","US"
"6668","US"
"6669","US"
"6670","US"
"6671","US"
"6672","US"
"6673","US"
"6674","US"
"6675","US"
"6676","US"
"6677","US"
"6678","US"
"6679","US"
"6680","US"
"6681","US"
"6682","US"
"6683","US"
"6684","US"
"6685","US"
"6686","US"
"6687","US"
"6688","US"
"6689","US"
"6690","US"
"6691","US"
"6692","US"
"6693","US"
"6694","US"
"6695","US"
"6696","US"
"6697","US"
"6698","US"
"6699","US"
"6700","US"
"6701","US"
"6702","US"
"6703","US"
"6704","US"
"6705","US"
"6706","US"
"6707","US"
"6708","US"
"6709","US"
"6710","US"
"6711","US"
"6712","US"
"6713","US"
"6714","US"
"6715","US"
"6716","US"
"6717","US"
"6718","US"
"6719","US"
"6720","US"
"6721","AU"
"6722","US"
"6723","US"
"6724","US"
"6725","US"
"6726","US"
"6727","US"
"6728","US"
"6729","US"
"6730","US"
"6731","US"
"6732","US"
"6733","US"
"6734","US"
"6735","US"
"6736","US"
"6737","US"
"6738","US"
"6739","US"
"6740","US"
"6741","US"
"6742","US"
"6743","US"
"6744","US"
"6745","US"
"6746","US"
"6747","US"
"6748","US"
"6749","US"
"6750","US"
"6751","US"
"6752","US"
"6753","US"
"6754","US"
"6755","US"
"6756","US"
"6757","US"
"6758","US"
"6759","US"
"6760","US"
"6761","US"
"6762","US"
"6763","US"
"6764","US"
"6765","US"
"6766","US"
"6767","US"
"6768","US"
"6769","US"
"6770","US"
"6771","US"
"6772","US"
"6773","US"
"6774","US"
"6775","US"
"6776","US"
"6777","US"
"6778","US"
"6779","US"
"6780","US"
"6781","US"
"6782","US"
"6783","US"
"6784","US"
"6785","US"
"6786","US"
"6787","US"
"6788","US"
"6789","US"
"6790","US"
"6791","US"
"6792","US"
"6793","US"
"6794","other"
"6795","US"
"6796","US"
"6797","US"
"6798","US"
"6799","US"
"6800","US"
"6801","US"
"6802","US"
"6803","US"
"6804","US"
"6805","US"
"6806","US"
"6807","US"
"6808","US"
"6809","US"
"6810","US"
"6811","US"
"6812","US"
"6813","US"
"6814","US"
"6815","US"
"6816","US"
"6817","US"
"6818","US"
"6819","US"
"6820","US"
"6821","US"
"6822","US"
"6823","US"
"6824","US"
"6825","US"
"6826","US"
"6827","US"
"6828","US"
"6829","US"
"6830","US"
"6831","US"
"6832","US"
"6833","US"
"6834","US"
"6835","US"
"6836","US"
"6837","US"
"6838","US"
"6839","US"
"6840","US"
"6841","US"
"6842","US"
"6843","US"
"6844","US"
"6845","US"
"6846","US"
"6847","US"
"6848","US"
"6849","US"
"6850","US"
"6851","US"
"6852","US"
"6853","US"
"6854","US"
"6855","US"
"6856","US"
"6857","US"
"6858","US"
"6859","US"
"6860","US"
"6861","US"
"6862","US"
"6863","US"
"6864","US"
"6865","US"
"6866","US"
"6867","US"
"6868","US"
"6869","US"
"6870","US"
"6871","US"
"6872","US"
"6873","US"
"6874","US"
"6875","US"
"6876","US"
"6877","US"
"6878","US"
"6879","US"
"6880","US"
"6881","US"
"6882","US"
"6883","US"
"6884","US"
"6885","US"
"6886","US"
"6887","US"
"6888","US"
"6889","US"
"6890","US"
"6891","US"
"6892","US"
"6893","US"
"6894","US"
"6895","US"
"6896","US"
"6897","US"
"6898","US"
"6899","US"
"6900","US"
"6901","US"
"6902","US"
"6903","US"
"6904","US"
"6905","US"
"6906","US"
"6907","US"
"6908","US"
"6909","US"
"6910","US"
"6911","US"
"6912","US"
"6913","US"
"6914","US"
"6915","US"
"6916","US"
"6917","US"
"6918","US"
"6919","US"
"6920","US"
"6921","US"
"6922","US"
"6923","US"
"6924","US"
"6925","US"
"6926","US"
"6927","US"
"6928","US"
"6929","US"
"6930","US"
"6931","US"
"6932","US"
"6933","US"
"6934","US"
"6935","US"
"6936","US"
"6937","US"
"6938","US"
"6939","US"
"6940","US"
"6941","US"
"6942","US"
"6943","US"
"6944","US"
"6945","US"
"6946","US"
"6947","US"
"6948","US"
"6949","US"
"6950","US"
"6951","US"
"6952","US"
"6953","US"
"6954","US"
"6955","US"
"6956","US"
"6957","US"
"6958","US"
"6959","US"
"6960","US"
"6961","US"
"6962","US"
"6963","US"
"6964","US"
"6965","US"
"6966","US"
"6967","US"
"6968","US"
"6969","US"
"6970","US"
"6971","US"
"6972","US"
"6973","US"
"6974","US"
"6975","US"
"6976","US"
"6977","US"
"6978","US"
"6979","US"
"6980","US"
"6981","US"
"6982","US"
"6983","US"
"6984","US"
"6985","US"
"6986","US"
"6987","US"
"6988","US"
"6989","US"
"6990","US"
"6991","US"
"6992","US"
"6993","US"
"6994","US"
"6995","US"
"6996","US"
"6997","US"
"6998","US"
"6999","US"
"7000","US"
"7001","US"
"7002","US"
"7003","US"
"7004","US"
"7005","US"
"7006","US"
"7007","US"
"7008","US"
"7009","US"
"7010","US"
"7011","US"
"7012","US"
"7013","US"
"7014","US"
"7015","US"
"7016","US"
"7017","US"
"7018","US"
"7019","US"
"7020","US"
"7021","US"
"7022","US"
"7023","US"
"7024","US"
"7025","US"
"7026","US"
"7027","US"
"7028","US"
"7029","US"
"7030","US"
"7031","US"
"7032","US"
"7033","US"
"7034","US"
"7035","US"
"7036","US"
"7037","US"
"7038","US"
"7039","US"
"7040","US"
"7041","US"
"7042","US"
"7043","US"
"7044","US"
"7045","US"
"7046","US"
"7047","US"
"7048","US"
"7049","US"
"7050","US"
"7051","US"
"7052","US"
"7053","US"
"7054","US"
"7055","US"
"7056","US"
"7057","US"
"7058","US"
"7059","US"
"7060","US"
"7061","US"
"7062","US"
"7063","US"
"7064","US"
"7065","US"
"7066","US"
"7067","US"
"7068","US"
"7069","US"
"7070","US"
"7071","US"
"7072","US"
"7073","US"
"7074","US"
"7075","US"
"7076","US"
"7077","US"
"7078","US"
"7079","US"
"7080","US"
"7081","US"
"7082","US"
"7083","US"
"7084","US"
"7085","US"
"7086","US"
"7087","US"
"7088","US"
"7089","US"
"7090","US"
"7091","US"
"7092","US"
"7093","US"
"7094","US"
"7095","US"
"7096","US"
"7097","US"
"7098","US"
"7099","US"
"7100","US"
"7101","US"
"7102","US"
"7103","US"
"7104","US"
"7105","US"
"7106","US"
"7107","US"
"7108","US"
"7109","US"
"7110","US"
"7111","US"
"7112","US"
"7113","US"
"7114","US"
"7115","US"
"7116","US"
"7117","US"
"7118","US"
"7119","US"
"7120","US"
"7121","US"
"7122","US"
"7123","US"
"7124","US"
"7125","US"
"7126","US"
"7127","US"
"7128","US"
"7129","US"
"7130","US"
"7131","US"
"7132","US"
"7133","US"
"7134","US"
"7135","US"
"7136","US"
"7137","US"
"7138","US"
"7139","US"
"7140","US"
"7141","US"
"7142","US"
"7143","US"
"7144","US"
"7145","US"
"7146","US"
"7147","US"
"7148","US"
"7149","US"
"7150","US"
"7151","US"
"7152","US"
"7153","US"
"7154","US"
"7155","US"
"7156","US"
"7157","US"
"7158","US"
"7159","US"
"7160","US"
"7161","US"
"7162","US"
"7163","US"
"7164","US"
"7165","US"
"7166","US"
"7167","US"
"7168","US"
"7169","US"
"7170","US"
"7171","US"
"7172","US"
"7173","US"
"7174","US"
"7175","US"
"7176","US"
"7177","US"
"7178","US"
"7179","US"
"7180","US"
"7181","US"
"7182","US"
"7183","US"
"7184","US"
"7185","US"
"7186","US"
"7187","US"
"7188","US"
"7189","US"
"7190","US"
"7191","US"
"7192","US"
"7193","US"
"7194","US"
"7195","US"
"7196","US"
"7197","US"
"7198","US"
"7199","US"
"7200","US"
"7201","US"
"7202","US"
"7203","US"
"7204","US"
"7205","US"
"7206","US"
"7207","US"
"7208","US"
"7209","US"
"7210","US"
"7211","US"
"7212","US"
"7213","US"
"7214","US"
"7215","US"
"7216","US"
"7217","US"
"7218","US"
"7219","US"
"7220","US"
"7221","US"
"7222","US"
"7223","US"
"7224","US"
"7225","US"
"7226","US"
"7227","US"
"7228","US"
"7229","US"
"7230","US"
"7231","US"
"7232","US"
"7233","US"
"7234","US"
"7235","US"
"7236","US"
"7237","US"
"7238","US"
"7239","US"
"7240","US"
"7241","US"
"7242","US"
"7243","US"
"7244","US"
"7245","US"
"7246","US"
"7247","US"
"7248","US"
"7249","US"
"7250","US"
"7251","US"
"7252","US"
"7253","US"
"7254","US"
"7255","US"
"7256","US"
"7257","US"
"7258","US"
"7259","US"
"7260","US"
"7261","US"
"7262","US"
"7263","US"
"7264","US"
"7265","US"
"7266","US"
"7267","US"
"7268","US"
"7269","US"
"7270","US"
"7271","US"
"7272","US"
"7273","US"
"7274","US"
"7275","US"
"7276","US"
"7277","US"
"7278","US"
"7279","US"
"7280","US"
"7281","US"
"7282","US"
"7283","US"
"7284","US"
"7285","US"
"7286","US"
"7287","US"
"7288","US"
"7289","US"
"7290","US"
"7291","US"
"7292","US"
"7293","US"
"7294","US"
"7295","US"
"7296","US"
"7297","US"
"7298","US"
"7299","US"
"7300","US"
"7301","US"
"7302","US"
"7303","US"
"7304","US"
"7305","US"
"7306","US"
"7307","US"
"7308","US"
"7309","US"
"7310","US"
"7311","US"
"7312","US"
"7313","US"
"7314","US"
"7315","US"
"7316","US"
"7317","US"
"7318","US"
"7319","US"
"7320","US"
"7321","US"
"7322","US"
"7323","US"
"7324","US"
"7325","US"
"7326","US"
"7327","US"
"7328","US"
"7329","US"
"7330","US"
"7331","US"
"7332","US"
"7333","US"
"7334","US"
"7335","US"
"7336","US"
"7337","US"
"7338","US"
"7339","US"
"7340","US"
"7341","US"
"7342","US"
"7343","US"
"7344","US"
"7345","US"
"7346","US"
"7347","US"
"7348","US"
"7349","US"
"7350","US"
"7351","US"
"7352","US"
"7353","US"
"7354","US"
"7355","US"
"7356","US"
"7357","US"
"7358","US"
"7359","US"
"7360","US"
"7361","US"
"7362","US"
"7363","US"
"7364","US"
"7365","US"
"7366","US"
"7367","US"
"7368","US"
"7369","US"
"7370","US"
"7371","US"
"7372","US"
"7373","US"
"7374","US"
"7375","US"
"7376","US"
"7377","US"
"7378","US"
"7379","US"
"7380","US"
"7381","US"
"7382","US"
"7383","US"
"7384","US"
"7385","US"
"7386","US"
"7387","US"
"7388","US"
"7389","US"
"7390","US"
"7391","US"
"7392","US"
"7393","US"
"7394","US"
"7395","US"
"7396","US"
"7397","US"
"7398","US"
"7399","US"
"7400","US"
"7401","US"
"7402","US"
"7403","US"
"7404","US"
"7405","US"
"7406","US"
"7407","US"
"7408","US"
"7409","US"
"7410","US"
"7411","US"
"7412","US"
"7413","US"
"7414","US"
"7415","US"
"7416","US"
"7417","US"
"7418","US"
"7419","US"
"7420","US"
"7421","US"
"7422","US"
"7423","US"
"7424","US"
"7425","US"
"7426","US"
"7427","US"
"7428","US"
"7429","US"
"7430","US"
"7431","US"
"7432","US"
"7433","US"
"7434","US"
"7435","US"
"7436","US"
"7437","US"
"7438","US"
"7439","US"
"7440","US"
"7441","US"
"7442","US"
"7443","US"
"7444","US"
"7445","US"
"7446","US"
"7447","US"
"7448","US"
"7449","US"
"7450","US"
"7451","US"
"7452","US"
"7453","US"
"7454","US"
"7455","US"
"7456","US"
"7457","US"
"7458","US"
"7459","US"
"7460","US"
"7461","US"
"7462","US"
"7463","US"
"7464","US"
"7465","US"
"7466","US"
"7467","US"
"7468","US"
"7469","US"
"7470","US"
"7471","US"
"7472","US"
"7473","US"
"7474","US"
"7475","US"
"7476","US"
"7477","US"
"7478","US"
"7479","US"
"7480","US"
"7481","US"
"7482","US"
"7483","US"
"7484","US"
"7485","US"
"7486","US"
"7487","US"
"7488","US"
"7489","US"
"7490","US"
"7491","US"
"7492","US"
"7493","US"
"7494","US"
"7495","US"
"7496","US"
"7497","US"
"7498","US"
"7499","US"
"7500","US"
"7501","US"
"7502","US"
"7503","US"
"7504","US"
"7505","US"
"7506","US"
"7507","US"
"7508","US"
"7509","US"
"7510","US"
"7511","US"
"7512","US"
"7513","US"
"7514","US"
"7515","US"
"7516","US"
"7517","US"
"7518","US"
"7519","US"
"7520","US"
"7521","US"
"7522","US"
"7523","US"
"7524","US"
"7525","US"
"7526","US"
"7527","US"
"7528","US"
"7529","US"
"7530","US"
"7531","US"
"7532","US"
"7533","US"
"7534","US"
"7535","US"
"7536","US"
"7537","US"
"7538","US"
"7539","US"
"7540","US"
"7541","US"
"7542","US"
"7543","US"
"7544","US"
"7545","US"
"7546","US"
"7547","US"
"7548","US"
"7549","US"
"7550","US"
"7551","US"
"7552","US"
"7553","AU"
"7554","US"
"7555","US"
"7556","US"
"7557","US"
"7558","US"
"7559","US"
"7560","US"
"7561","US"
"7562","US"
"7563","US"
"7564","US"
"7565","US"
"7566","US"
"7567","US"
"7568","US"
"7569","US"
"7570","US"
"7571","US"
"7572","US"
"7573","US"
"7574","US"
"7575","US"
"7576","US"
"7577","US"
"7578","US"
"7579","US"
"7580","US"
"7581","US"
"7582","US"
"7583","US"
"7584","US"
"7585","US"
"7586","US"
"7587","US"
"7588","US"
"7589","US"
"7590","US"
"7591","US"
"7592","US"
"7593","US"
"7594","US"
"7595","US"
"7596","US"
"7597","US"
"7598","US"
"7599","US"
"7600","US"
"7601","US"
"7602","US"
"7603","US"
"7604","US"
"7605","US"
"7606","US"
"7607","US"
"7608","US"
"7609","US"
"7610","US"
"7611","US"
"7612","US"
"7613","US"
"7614","US"
"7615","US"
"7616","US"
"7617","US"
"7618","US"
"7619","US"
"7620","US"
"7621","US"
"7622","US"
"7623","US"
"7624","US"
"7625","US"
"7626","US"
"7627","US"
"7628","US"
"7629","US"
"7630","US"
"7631","US"
"7632","US"
"7633","US"
"7634","US"
"7635","US"
"7636","US"
"7637","US"
"7638","US"
"7639","US"
"7640","US"
"7641","US"
"7642","US"
"7643","US"
"7644","US"
"7645","US"
"7646","US"
"7647","US"
"7648","US"
"7649","US"
"7650","US"
"7651","US"
"7652","US"
"7653","US"
"7654","US"
"7655","US"
"7656","US"
"7657","US"
"7658","US"
"7659","US"
"7660","US"
"7661","US"
"7662","US"
"7663","US"
"7664","US"
"7665","US"
"7666","US"
"7667","US"
"7668","US"
"7669","US"
"7670","US"
"7671","US"
"7672","US"
"7673","US"
"7674","US"
"7675","US"
"7676","US"
"7677","US"
"7678","US"
"7679","US"
"7680","US"
"7681","US"
"7682","US"
"7683","US"
"7684","US"
"7685","US"
"7686","US"
"7687","US"
"7688","US"
"7689","US"
"7690","US"
"7691","US"
"7692","US"
"7693","US"
"7694","US"
"7695","other"
"7696","US"
"7697","US"
"7698","US"
"7699","US"
"7700","US"
"7701","US"
"7702","US"
"7703","US"
"7704","US"
"7705","US"
"7706","US"
"7707","US"
"7708","US"
"7709","US"
"7710","US"
"7711","US"
"7712","US"
"7713","US"
"7714","US"
"7715","US"
"7716","US"
"7717","US"
"7718","US"
"7719","US"
"7720","US"
"7721","US"
"7722","US"
"7723","US"
"7724","US"
"7725","US"
"7726","US"
"7727","US"
"7728","US"
"7729","AU"
"7730","US"
"7731","US"
"7732","US"
"7733","US"
"7734","US"
"7735","US"
"7736","US"
"7737","US"
"7738","US"
"7739","US"
"7740","US"
"7741","US"
"7742","US"
"7743","US"
"7744","US"
"7745","US"
"7746","US"
"7747","US"
"7748","US"
"7749","US"
"7750","US"
"7751","US"
"7752","US"
"7753","US"
"7754","US"
"7755","US"
"7756","US"
"7757","US"
"7758","US"
"7759","US"
"7760","US"
"7761","US"
"7762","US"
"7763","US"
"7764","US"
"7765","US"
"7766","US"
"7767","US"
"7768","US"
"7769","US"
"7770","US"
"7771","US"
"7772","US"
"7773","US"
"7774","US"
"7775","US"
"7776","US"
"7777","US"
"7778","US"
"7779","US"
"7780","US"
"7781","US"
"7782","US"
"7783","US"
"7784","US"
"7785","US"
"7786","US"
"7787","US"
"7788","US"
"7789","US"
"7790","US"
"7791","US"
"7792","US"
"7793","US"
"7794","US"
"7795","US"
"7796","US"
"7797","US"
"7798","US"
"7799","US"
"7800","US"
"7801","US"
"7802","US"
"7803","US"
"7804","US"
"7805","US"
"7806","US"
"7807","US"
"7808","US"
"7809","US"
"7810","US"
"7811","US"
"7812","US"
"7813","US"
"7814","US"
"7815","US"
"7816","US"
"7817","US"
"7818","US"
"7819","US"
"7820","US"
"7821","US"
"7822","US"
"7823","US"
"7824","US"
"7825","US"
"7826","US"
"7827","US"
"7828","US"
"7829","US"
"7830","US"
"7831","US"
"7832","US"
"7833","US"
"7834","US"
"7835","US"
"7836","US"
"7837","US"
"7838","US"
"7839","US"
"7840","US"
"7841","US"
"7842","US"
"7843","US"
"7844","US"
"7845","US"
"7846","US"
"7847","US"
"7848","US"
"7849","US"
"7850","US"
"7851","US"
"7852","US"
"7853","US"
"7854","US"
"7855","US"
"7856","US"
"7857","US"
"7858","US"
"7859","US"
"7860","US"
"7861","US"
"7862","US"
"7863","US"
"7864","US"
"7865","US"
"7866","US"
"7867","US"
"7868","US"
"7869","US"
"7870","US"
"7871","US"
"7872","US"
"7873","US"
"7874","US"
"7875","US"
"7876","US"
"7877","US"
"7878","US"
"7879","US"
"7880","US"
"7881","US"
"7882","US"
"7883","US"
"7884","US"
"7885","US"
"7886","US"
"7887","US"
"7888","US"
"7889","US"
"7890","US"
"7891","US"
"7892","US"
"7893","US"
"7894","US"
"7895","US"
"7896","US"
"7897","US"
"7898","US"
"7899","US"
"7900","AU"
"7901","US"
"7902","US"
"7903","US"
"7904","US"
"7905","US"
"7906","US"
"7907","US"
"7908","US"
"7909","US"
"7910","US"
"7911","US"
"7912","US"
"7913","US"
"7914","US"
"7915","US"
"7916","US"
"7917","US"
"7918","US"
"7919","US"
"7920","US"
"7921","US"
"7922","US"
"7923","US"
"7924","US"
"7925","US"
"7926","US"
"7927","US"
"7928","US"
"7929","US"
"7930","US"
"7931","US"
"7932","US"
"7933","US"
"7934","US"
"7935","US"
"7936","US"
"7937","US"
"7938","US"
"7939","US"
"7940","US"
"7941","US"
"7942","US"
"7943","US"
"7944","US"
"7945","US"
"7946","US"
"7947","US"
"7948","US"
"7949","US"
"7950","US"
"7951","US"
"7952","US"
"7953","US"
"7954","US"
"7955","US"
"7956","US"
"7957","US"
"7958","US"
"7959","US"
"7960","US"
"7961","US"
"7962","US"
"7963","US"
"7964","US"
"7965","US"
"7966","US"
"7967","US"
"7968","US"
"7969","US"
"7970","US"
"7971","US"
"7972","US"
"7973","US"
"7974","US"
"7975","US"
"7976","US"
"7977","US"
"7978","US"
"7979","US"
"7980","US"
"7981","US"
"7982","US"
"7983","US"
"7984","US"
"7985","US"
"7986","US"
"7987","US"
"7988","US"
"7989","US"
"7990","US"
"7991","US"
"7992","US"
"7993","US"
"7994","US"
"7995","US"
"7996","US"
"7997","US"
"7998","US"
"7999","US"
"8000","US"
"8001","US"
"8002","US"
"8003","US"
"8004","US"
"8005","US"
"8006","US"
"8007","US"
"8008","US"
"8009","US"
"8010","US"
"8011","US"
"8012","US"
"8013","US"
"8014","US"
"8015","US"
"8016","US"
"8017","US"
"8018","US"
"8019","US"
"8020","US"
"8021","US"
"8022","US"
"8023","US"
"8024","US"
"8025","US"
"8026","US"
"8027","US"
"8028","US"
"8029","US"
"8030","US"
"8031","US"
"8032","US"
"8033","US"
"8034","US"
"8035","US"
"8036","US"
"8037","US"
"8038","US"
"8039","US"
"8040","US"
"8041","US"
"8042","US"
"8043","US"
"8044","US"
"8045","US"
"8046","US"
"8047","US"
"8048","US"
"8049","US"
"8050","US"
"8051","US"
"8052","US"
"8053","US"
"8054","US"
"8055","US"
"8056","US"
"8057","US"
"8058","US"
"8059","US"
"8060","US"
"8061","US"
"8062","US"
"8063","US"
"8064","US"
"8065","US"
"8066","US"
"8067","US"
"8068","US"
"8069","US"
"8070","US"
"8071","US"
"8072","US"
"8073","US"
"8074","AU"
"8075","US"
"8076","US"
"8077","US"
"8078","US"
"8079","US"
"8080","US"
"8081","US"
"8082","US"
"8083","US"
"8084","US"
"8085","US"
"8086","US"
"8087","US"
"8088","US"
"8089","US"
"8090","US"
"8091","US"
"8092","US"
"8093","other"
"8094","US"
"8095","US"
"8096","US"
"8097","US"
"8098","US"
"8099","US"
"8100","US"
"8101","US"
"8102","US"
"8103","US"
"8104","US"
"8105","US"
"8106","US"
"8107","US"
"8108","US"
"8109","US"
"8110","US"
"8111","US"
"8112","US"
"8113","US"
"8114","US"
"8115","US"
"8116","US"
"8117","US"
"8118","US"
"8119","US"
"8120","US"
"8121","US"
"8122","US"
"8123","US"
"8124","US"
"8125","US"
"8126","US"
"8127","US"
"8128","US"
"8129","US"
"8130","US"
"8131","US"
"8132","US"
"8133","US"
"8134","US"
"8135","US"
"8136","US"
"8137","US"
"8138","US"
"8139","US"
"8140","US"
"8141","US"
"8142","US"
"8143","US"
"8144","US"
"8145","US"
"8146","US"
"8147","US"
"8148","US"
"8149","US"
"8150","US"
"8151","US"
"8152","US"
"8153","US"
"8154","US"
"8155","US"
"8156","US"
"8157","US"
"8158","US"
"8159","US"
"8160","US"
"8161","US"
"8162","US"
"8163","US"
"8164","US"
"8165","US"
"8166","US"
"8167","US"
"8168","US"
"8169","US"
"8170","US"
"8171","US"
"8172","US"
"8173","US"
"8174","US"
"8175","US"
"8176","US"
"8177","US"
"8178","US"
"8179","US"
"8180","US"
"8181","US"
"8182","US"
"8183","US"
"8184","US"
